idSport;Session;date;debut;details;fin;idLieu
51;TEN19;30/07/2024;12:00;"Simple hommes, 2e tour
Simple femmes, 3e tour
Double hommes, 3e tour
Double femmes, 2e tour
Double mixte 1er tour";19:00;33
51;TEN20;30/07/2024;19:00;"Simple hommes, 2e tour
Simple femmes, 3e tour";23:00;33
51;TEN21;31/07/2024;12:00;"Simple hommes, 3e tour
Simple femmes, quart de finales";17:00;33
51;TEN22;31/07/2024;12:00;"Simple hommes, 3e tour
Simple femmes, quarts de finale
Double hommes, demi-finales
Double femmes, quarts de finale
Double mixte quarts de finale";19:00;33
51;TEN23;31/07/2024;12:00;"Simple hommes, 3e tour
Double hommes, demi-finale
Double femmes, quarts de finale
Double mixte quarts de finale";19:00;33
51;TEN24;31/07/2024;12:00;"Simple hommes, 3e tour
Double femmes, quarts de finale
Double mixte quarts de finale";19:00;33
51;TEN25;31/07/2024;19:00;"Simple hommes, 3e tour
Simple femmes, quart de finale";23:00;33
51;TEN26;01/08/2024;12:00;"Simple hommes, quart de finale
Simple femmes, demi-finale";17:00;33
51;TEN27;01/08/2024;12:00;"Simple hommes, quart de finale
Double femmes, demi-finale
Double mixtes, demi-finale";19:00;33
51;TEN28;01/08/2024;12:00;"Double femmes, demi-finale
Double mixtes, demi-finale";19:00;33
51;TEN29;01/08/2024;19:00;"Simple hommes, quart de finale
Simple femmes, demi-finale";23:00;33
51;TEN30;02/08/2024;12:00;"Simple hommes, demi-finale
Simple femmes, match pour la médaille de bronze.";17:00;33
51;TEN31;02/08/2024;12:00;"Double hommes, match pour la médaille de bronze
Double mixtes, match pour la médaille de bronze";17:00;33
51;TEN32;02/08/2024;19:00;"Simple hommes, demi-finale
Double mixtes, match pour la médaille d'or";23:30:00;33
51;TEN33;03/08/2024;12:00;"Simple hommes, match pour la médaille de bronze
Simple femmes, match pour la médaille d'or
Double hommes, match pour la médaille d'or";19:00;33
51;TEN34;04/08/2024;12:00;"Double femmes, match pour la médaille de bronze 
Simple hommes, match pour la médaille d'or
Double femmes, match pour la médaille d'or";19:00;33
52;TTE01;27/07/2024;15:00;"Simple hommes et femmes, tour préliminaire
Double mixte, 1/8e finale";18:00;4
52;TTE02;27/07/2024;20:00;Simple hommes et femmes, tour 1;23:00;4
52;TTE03;28/07/2024;10:00;Simple hommes et femmes, tour 1;14:00;4
52;TTE04;28/07/2024;16:00;Double mixte, quarts de finale;18:00;4
52;TTE05;28/07/2024;20:00;Simple hommes et femmes, tour 1;23:00;4
52;TTE06;29/07/2024;10:00;Simple hommes et femmes, tour 1;14:00;4
52;TTE07;29/07/2024;16:00;Double mixte, demi-finales ;18:00;4
52;TTE08;29/07/2024;20:00;Simple hommes et femmes, tour 2;23:00;4
52;TTE09;30/07/2024;10:00;Simple hommes et femmes, tour 2;12:00;4
52;TTE10;30/07/2024;13:30:00;"Double mixte, match pour la médaille de bronze
Double mixte, match pour la médaille d'or";16:00;4
52;TTE11;31/07/2024;10:00;Simple hommes et femmes, tour 2;13:00;4
52;TTE12;31/07/2024;15:00;Simple hommes et femmes, tour 3;18:00;4
52;TTE13;31/07/2024;20:00;Simple hommes et femmes, tour 3;23:00;4
52;TTE14;01/08/2024;10:00;"Simple femmes, quarts de finale (2 matchs)
Simple hommes, quart de finale (1 match)";13:00;4
52;TTE15;01/08/2024;15:00;"Simple femmes, quart de finale (1 match)
Simple hommes, quarts de finale (2 matchs)";18:00;4
52;TTE16;01/08/2024;20:00;"Simple femmes, quart de finale (1 match)
Simple hommes, quart de finale (1 match)";22:00;4
52;TTE17;02/08/2024;10:00;"Simple femmes, demi-finale
Simple hommes, demi-finale";12:00;4
52;TTE18;02/08/2024;13:30:00;"Simple femmes, demi-finale
Simple hommes, demi-finale";15:30:00;4
52;TTE19;03/08/2024;13:30:00;"Simple femmes, match pour la médaille de bronze
Simple femmes, match pour la médaille d'or";16:00;4
52;TTE20;04/08/2024;13:30:00;"Simple hommes, match pour la médaille de bronze
Simple hommes, match pour la médaille d'or";16:00;4
52;TTE21;05/08/2024;10:00;Par équipe hommes et femmes, 1/8e finale;13:00;4
52;TTE22;05/08/2024;15:00;Par équipe hommes et femmes, 1/8e finale;18:00;4
52;TTE23;05/08/2024;20:00;Par équipe hommes et femmes, 1/8e finale;23:00;4
52;TTE24;06/08/2024;10:00;Par équipe hommes et femmes, 1/8e finale;13:00;4
52;TTE25;06/08/2024;15:00;Par équipe hommes et femmes, quart de finale;18:00;4
52;TTE26;06/08/2024;20:00;Par équipe hommes et femmes, quart de finale;23:00;4
52;TTE27;07/08/2024;10:00;Par équipe hommes et femmes, quart de finale;13:00;4
52;TTE28;07/08/2024;15:00;Par équipe hommes et femmes, quart de finale;18:00;4
52;TTE29;07/08/2024;20:00;Par équipes hommes, demi-finale;23:00;4
52;TTE30;08/08/2024;10:00;Par équipes hommes, demi-finale;13:00;4
52;TTE31;08/08/2024;15:00;Par équipes femmes, demi-finale;18:00;4
52;TTE32;08/08/2024;20:00;Par équipes femmes, demi-finale;23:00;4
52;TTE33;09/08/2024;10:00;Par équipes hommes, match pour la médaille de bronze;13:00;4
52;TTE34;09/08/2024;15:00;Par équipes hommes, match pour la médaille d'or;18:30:00;4
52;TTE35;10/08/2024;10:00;Par équipes femmes, match pour la médaille de bronze;13:00;4
52;TTE36;10/08/2024;15:00;Par équipes femmes, match pour la médaille d'or;18:30:00;4
53;SHO01;27/07/2024;09:00:00;"Carabine à air comprimé, 10m, qualifications par équipe mixte
Pistolet à air comprimé, 10m, qualifications hommes
Pistolet à air comprimé, 10m, qualifications femmes";13:45:00;7
53;SHO02;27/07/2024;10:30:00;Carabine à air comprimé, 10m, finale par équipe mixte;11:50:00;7
53;SHO03;28/07/2024;09:15:00;"Carabine à air comprimé, 10m, qualifications hommes
Carabine à air comprimé, 10m, qualifications femmes";12:30:00;7
53;SHO04;28/07/2024;09:30:00;"Pistolet à air comprimé, 10m, finale hommes
Pistolet à air comprimé, 10m, finale femmes";13:05:00;7
53;SHO05;29/07/2024;09:15:00;"Pistolet à air comprimé, 10m, qualification par équipe mixte
Carabine à air comprimé, 10m, finale hommes
Carabine à air comprimé, 10m, finale femmes";13:05:00;7
53;SHO06;29/07/2024;09:00:00;Fosse olympique, qualifications hommes, jour 1;16:00:00;7
53;SHO07;30/07/2024;09:00:00;"Fosse olympique, qualifications hommes, jour 2
Fosse olympique, qualifications femmes, jour 1
Fosse olympique, finale hommes";17:05:00;7
53;SHO08;30/07/2024;09:30:00;Pistolet à air comprimé, 10m, finale par équipe mixte;10:50:00;7
53;SHO09;31/07/2024;09:00:00;Rifle 3 positions, 50m, qualifications hommes;10:30:00;7
53;SHO10;31/07/2024;09:00:00;"Fosse olympique, qualifications femmes, jour 2
Fosse olympique, finale femmes";17:05:00;7
53;SHO11;01/08/2024;09:30:00;Rifle 3 positions, 50m, finale hommes;10:50:00;7
53;SHO12;01/08/2024;12:00:00;Rifle 3 positions, 50m, qualifications femmes;13:30:00;7
53;SHO13;02/08/2024;09:00:00;Skeet, qualifications hommes jour 1;14:30:00;7
53;SHO14;02/08/2024;09:00:00;Pistolet, 25m, qualifications femmes;14:00:00;7
53;SHO15;02/08/2024;09:30:00;Rifle 3 positions, 50m, finale femmes;10:50:00;7
53;SHO16;03/08/2024;09:00:00;"Skeet, qualifications hommes jour 2
Skeet, qualifications femmes jour 1
Skeet, finale homme";17:05:00;7
53;SHO17;03/08/2024;09:30:00;Pistolet, 25m, finale femmes;10:50:00;7
53;SHO18;04/08/2024;09:00:00;Pistolet vitesse, 25m, qualifications hommes;17:00:00;7
53;SHO19;04/08/2024;09:30:00;"Skeet, qualifications femmes jour 2
Skeet, finale femmes";17:05:00;7
53;SHO20;05/08/2024;09:00:00;"Skeet, qualifications par équipe mixte
Skeet, finale par équipe mixte";16:35:00;7
53;SHO21;05/08/2024;09:30:00;Pistolet vitesse, 25m, finale hommes;10:50:00;7
54;ARC01;25/07/2024;09:30:00;Épreuve individuelle - femmes, tour de classement;12:30:00;14
54;ARC02;25/07/2024;14:15:00;Épreuve individuelle - hommes, tour de classement;17:15:00;14
54;ARC03;28/07/2024;09:30:00;Épreuve par équipes - femmes, éliminatoires (8e de finale);11:05:00;14
54;ARC04;28/07/2024;14:15:00;"Épreuve par équipes - femmes, quarts de finale
Épreuve par équipes - femmes, demi-finales
Épreuve par équipes - femmes, match pour la médaille de bronze
Épreuve par équipes - femmes, match pour la médaille d'or";17:55:00;14
54;ARC05;29/07/2024;09:30:00;Épreuve par équipes - hommes, éliminatoires (8e de finale);11:05:00;14
54;ARC06;29/07/2024;14:15:00;"Épreuve par équipes - hommes, quarts de finale
Épreuve par équipes - hommes, demi-finales
Épreuve par équipes - hommes, match pour la médaille de bronze
Épreuve par équipes - hommes, match pour la médaille d'or";17:55:00;14
54;ARC07;30/07/2024;12:00;"Épreuve individuelle - hommes, éliminatoires (32e de finale)
Épreuve individuelle - femmes, éliminatoires (32e de finale)
Épreuve individuelle - hommes, éliminatoires (16e de finale)
Épreuve individuelle - femmes, éliminatoires (16e de finale)";15:55:00;14
54;ARC08;30/07/2024;17:45:00;"Épreuve individuelle - hommes, éliminatoires (32e de finale)
Épreuve individuelle - femmes, éliminatoires (32e de finale)
Épreuve individuelle - hommes, éliminatoires (16e de finale)
Épreuve individuelle - femmes, éliminatoires (16e de finale)";20:25:00;14
54;ARC09;31/07/2024;12:00;"Épreuve individuelle - hommes, éliminatoires (32e de finale)
Épreuve individuelle - femmes, éliminatoires (32e de finale)
Épreuve individuelle - hommes, éliminatoires (16e de finale)
Épreuve individuelle - femmes, éliminatoires (16e de finale)";15:55:00;14
54;ARC10;31/07/2024;17:45:00;"Épreuve individuelle - hommes, éliminatoires (32e de finale)
Épreuve individuelle - femmes, éliminatoires (32e de finale)
Épreuve individuelle - hommes, éliminatoires (16e de finale)
Épreuve individuelle - femmes, éliminatoires (16e de finale)";20:25:00;14
54;ARC11;01/08/2024;09:30:00;"Épreuve individuelle - hommes, éliminatoires (32e de finale)
Épreuve individuelle - femmes, éliminatoires (32e de finale)
Épreuve individuelle - hommes, éliminatoires (16e de finale)
Épreuve individuelle - femmes, éliminatoires (16e de finale)";13:25:00;14
54;ARC12;01/08/2024;15:30:00;"Épreuve individuelle - hommes, éliminatoires (32e de finale)
Épreuve individuelle - femmes, éliminatoires (32e de finale)
Épreuve individuelle - hommes, éliminatoires (16e de finale)
Épreuve individuelle - femmes, éliminatoires (16e de finale)";19:25:00;14
54;ARC13;02/08/2024;09:30:00;Épreuve par équipes mixte, éliminatoires (8e de finale);12:05:00;14
54;ARC14;02/08/2024;14:15:00;"Épreuve par équipes mixte, quarts de finale
Épreuve par équipes mixte, demi-finales
Épreuve par équipes mixte, match pour la médaille de bronze
Épreuve par équipes mixte, match pour la médaille d'or";17:25:00;14
54;ARC15;03/08/2024;09:30:00;Épreuve individuelle - femmes, éliminatoires (8e de finale);11:15:00;14
54;ARC16;03/08/2024;13:00;"Épreuve individuelle - femmes, quarts de finale
Épreuve individuelle - femmes, demi-finales
Épreuve individuelle - femmes, match pour la médaille de bronze
Épreuve individuelle - femmes, match pour la médaille d'or";15:20:00;14
54;ARC17;04/08/2024;09:30:00;Épreuve individuelle - hommes, éliminatoires (8e de finale);11:15:00;14
54;ARC18;04/08/2024;13:00;"Épreuve individuelle - hommes, quarts de finale
Épreuve individuelle - hommes, demi-finales
Épreuve individuelle - hommes, match pour la médaille de bronze
Épreuve individuelle - hommes, match pour la médaille d'or";15:20:00;14
55;TRI01;30/07/2024;08:00;Hommes;10:30:00;19
55;TRI02;31/07/2024;08:00;Femmes;10:40:00;19
55;TRI03;05/08/2024;08:00;Relais mixte;10:10:00;19
55;SAL01;28/07/2024;11:00;"Planche à voile hommes - Série d'ouverture
Planche à voile femmes - Série d'ouverture
Skiff hommes - Série d'ouverture
Skiff femmes - Série d'ouverture";19:00;16
55;SAL02;29/07/2024;11:00;"Planche à voile hommes - Série d'ouverture
Planche à voile femmes - Série d'ouverture
Skiff hommes - Série d'ouverture
Skiff femmes - Série d'ouverture";19:00;16
55;SAL03;30/07/2024;11:00;"Planche à voile hommes - Série d'ouverture
Planche à voile femmes - Série d'ouverture
Skiff hommes - Série d'ouverture
Skiff femmes - Série d'ouverture";19:00;16
55;SAL04;31/07/2024;11:00;"Skiff hommes - Série d'ouverture
Skiff femmes - Série d'ouverture";19:00;16
55;SAL05;01/08/2024;11:00;"Planche à voile hommes - Série d'ouverture Marathon
Planche à voile femmes - Série d'ouverture Marathon
Skiff hommes - Course pour les médailles
Skiff femmes - Course pour les médailles
Dériveur - hommes - Série d'ouverture
Dériveur femmes - Série d'ouverture";19:00;16
55;SAL06;02/08/2024;11:00;"Planche à voile hommes - Course pour les médailles
Planche à voile femmes - Course pour les médailles
Dériveur hommes - Série d'ouverture
Dériveur femmes - Série d'ouverture
Dériveur mixte - Série d'ouverture";19:00;16
55;SAL07;03/08/2024;11:00;"Dériveur hommes - Série d'ouverture
Dériveur femmes - Série d'ouverture
Dériveur mixte - Série d'ouverture
Multicoque mixte - Série d'ouverture";19:00;16
55;SAL08;04/08/2024;11:00;"Dériveur hommes - Série d'ouverture
Dériveur femmes - Série d'ouverture
Dériveur mixte - Série d'ouverture
Multicoque mixte - Série d'ouverture
Kite hommes - Série d'ouverture
Kite femmes - Série d'ouverture";19:00;16
55;SAL09;05/08/2024;11:00;"Dériveur hommes - Série d'ouverture
Dériveur femmes - Série d'ouverture
Dériveur mixte - Série d'ouverture
Multicoque mixte - Série d'ouverture
Kite hommes - Série d'ouverture
Kite femmes - Série d'ouverture";19:00;16
55;SAL10;06/08/2024;11:00;"Dériveur hommes - Course pour les médailles
Dériveur femmes - Course pour les médailles
Dériveur mixte -  Série d'ouverture
Multicoque mixte - Série d'ouverture
Kite hommes - Série d'ouverture
Kite femmes - Série d'ouverture";19:00;16
55;SAL11;07/08/2024;11:00;"Dériveur mixte - Course pour les médailles
Multicoque mixte - Course pour les médailles
Kite hommes - Série d'ouverture
Kite femmes - Série d'ouverture";19:00;16
55;SAL12;08/08/2024;11:00;"Kite hommes - Course pour les médailles
Kite femmes - Course pour les médailles ";19:00;16
56;VVO01;27/07/2024;09:00;Hommes, Eliminatoires;11:30:00;4
56;VVO02;27/07/2024;13:00;Hommes, Eliminatoires;15:30:00;4
56;VVO03;27/07/2024;17:00;Hommes, Eliminatoires;19:30:00;4
56;VVO04;27/07/2024;21:00;Hommes, Eliminatoires;23:30:00;4
56;VVO05;28/07/2024;09:00;Femmes, Eliminatoires;11:30:00;4
56;VVO06;28/07/2024;13:00;Femmes, Eliminatoires;15:30:00;4
56;VVO07;28/07/2024;17:00;Hommes, Eliminatoires;19:30:00;4
56;VVO08;28/07/2024;21:00;Hommes, Eliminatoires;23:30:00;4
56;VVO09;29/07/2024;09:00;Femmes, Eliminatoires;11:30:00;4
56;VVO10;29/07/2024;13:00;Femmes, Eliminatoires;15:30:00;4
56;VVO11;29/07/2024;17:00;Femmes, Eliminatoires;19:30:00;4
56;VVO12;29/07/2024;21:00;Femmes, Eliminatoires;23:30:00;4
56;VVO13;30/07/2024;09:00;Hommes, Eliminatoires;11:30:00;4
56;VVO14;30/07/2024;13:00;Hommes, Eliminatoires;15:30:00;4
56;VVO15;30/07/2024;17:00;Hommes, Eliminatoires;19:30:00;4
56;VVO16;30/07/2024;21:00;Hommes, Eliminatoires;23:30:00;4
56;VVO17;31/07/2024;09:00;Hommes, Eliminatoires;11:30:00;4
56;VVO18;31/07/2024;13:00;Hommes, Eliminatoires;15:30:00;4
56;VVO19;31/07/2024;17:00;Femmes, Eliminatoires;19:30:00;4
56;VVO20;31/07/2024;21:00;Femmes, Eliminatoires;23:30:00;4
56;VVO21;01/08/2024;09:00;Femmes, Eliminatoires;11:30:00;4
56;VVO22;01/08/2024;13:00;Femmes, Eliminatoires;15:30:00;4
56;VVO23;01/08/2024;17:00;Femmes, Eliminatoires;19:30:00;4
56;VVO24;01/08/2024;21:00;Femmes, Eliminatoires;23:30:00;4
56;VVO25;02/08/2024;09:00;Hommes, Eliminatoires;11:30:00;4
56;VVO26;02/08/2024;13:00;Hommes, Eliminatoires;15:30:00;4
56;VVO27;02/08/2024;17:00;Hommes, Eliminatoires;19:30:00;4
56;VVO28;02/08/2024;21:00;Hommes, Eliminatoires;23:30:00;4
56;VVO29;03/08/2024;09:00;Femmes, Eliminatoires;11:30:00;4
56;VVO30;03/08/2024;13:00;Femmes, Eliminatoires;15:30:00;4
56;VVO31;03/08/2024;17:00;Hommes, Eliminatoires;19:30:00;4
56;VVO32;03/08/2024;21:00;Hommes, Eliminatoires;23:30:00;4
56;VVO33;04/08/2024;09:00;Femmes, Eliminatoires;11:30:00;4
56;VVO34;04/08/2024;13:00;Femmes, Eliminatoires;15:30:00;4
56;VVO35;04/08/2024;17:00;Femmes, Eliminatoires;19:30:00;4
56;VVO36;04/08/2024;21:00;Femmes, Eliminatoires;23:30:00;4
56;VVO37;05/08/2024;09:00;Hommes, Quart de finale;11:30:00;4
56;VVO38;05/08/2024;13:00;Hommes, Quart de finale;15:30:00;4
56;VVO39;05/08/2024;17:00;Hommes, Quart de finale;19:30:00;4
56;VVO40;05/08/2024;21:00;Hommes, Quart de finale;23:30:00;4
56;VVO41;06/08/2024;09:00;Femmes, Quart de finale;11:30:00;4
56;VVO42;06/08/2024;13:00;Femmes, Quart de finale;15:30:00;4
56;VVO43;06/08/2024;17:00;Femmes, Quart de finale;19:30:00;4
56;VVO44;06/08/2024;21:00;Femmes, Quart de finale;23:30:00;4
56;VVO45;07/08/2024;16:00;Hommes, Demi-finale;18:30:00;4
56;VVO46;07/08/2024;20:00;Hommes, Demi-finale;22:30:00;4
56;VVO47;08/08/2024;16:00;Femmes, Demi-finale;18:30:00;4
56;VVO48;08/08/2024;20:00;Femmes, Demi-finale;22:30:00;4
56;VVO49;09/08/2024;16:00;Hommes, Match pour la médaille de bronze;18:30:00;4
56;VVO50;10/08/2024;13:00;Hommes, Match pour la médaille d'or;15:45:00;4
56;VVO51;10/08/2024;17:15:00;Femmes, Match pour la médaille de bronze;19:45:00;4
56;VVO52;11/08/2024;13:00;Femmes, Match pour la médaille d'or;15:45:00;4
59;MTB01;28/07/2024;14:00;Cross-country - femmes;16:30:00;9
59;MTB02;29/07/2024;14:00;Cross-country - hommes;16:30:00;9
60;WPO01;27/07/2024;14:00;Femmes, tour préliminaire (2 matchs);17:00;6
60;WPO02;27/07/2024;18:30:00;Femmes, tour préliminaire (2 matchs);21:30:00;6
60;WPO03;28/07/2024;10:30:00;Hommes, tour préliminaire (2 matchs);13:30:00;6
60;WPO04;28/07/2024;15:00;Hommes, tour préliminaire (2 matchs);18:00;6
60;WPO05;28/07/2024;19:30:00;Hommes, tour préliminaire (2 matchs);22:30:00;6
60;WPO06;29/07/2024;14:00;Femmes, tour préliminaire (2 matchs);17:00;6
60;WPO07;29/07/2024;18:30:00;Femmes, tour préliminaire (2 matchs);21:30:00;6
60;WPO08;30/07/2024;10:30:00;Hommes, tour préliminaire (2 matchs);13:30:00;6
60;WPO09;30/07/2024;15:00;Hommes, tour préliminaire (2 matchs);18:00;6
60;WPO10;30/07/2024;19:30:00;Hommes, tour préliminaire (2 matchs);22:30:00;6
60;WPO11;31/07/2024;14:00;Femmes, tour préliminaire (2 matchs);17:00;6
60;WPO12;31/07/2024;18:30:00;Femmes, tour préliminaire (2 matchs);21:30:00;6
60;WPO13;01/08/2024;10:30:00;Hommes, tour préliminaire (2 matchs);13:30:00;6
60;WPO14;01/08/2024;15:00;Hommes, tour préliminaire (2 matchs);18:00;6
60;WPO15;01/08/2024;19:30:00;Hommes, tour préliminaire (2 matchs);22:30:00;6
60;WPO16;02/08/2024;14:00;Femmes, tour préliminaire (2 matchs);17:00;6
60;WPO17;02/08/2024;18:30:00;Femmes, tour préliminaire (2 matchs);21:30:00;6
60;WPO18;03/08/2024;10:30:00;Hommes, tour préliminaire (2 matchs);13:30:00;6
60;WPO19;03/08/2024;15:00;Hommes, tour préliminaire (2 matchs);18:00;6
60;WPO20;03/08/2024;19:30:00;Hommes, tour préliminaire (2 matchs);22:30:00;6
60;WPO21;04/08/2024;14:00;Femmes, tour préliminaire (2 matchs);17:00;6
60;WPO22;04/08/2024;18:30:00;Femmes, tour préliminaire (2 matchs);21:30:00;6
60;WPO23;05/08/2024;12:00;Hommes, tour préliminaire (3 matchs);16:30:00;18
60;WPO24;05/08/2024;18:30:00;Hommes, tour préliminaire (3 matchs);23:00;18
60;WPO25;06/08/2024;14:00;Femmes, quarts de finale (2 matchs);17:00;18
60;WPO26;06/08/2024;19:00;Femmes, quarts de finale (2 matchs);22:00;18
60;WPO27;07/08/2024;14:00;Hommes, quarts de finale (2 matchs);17:00;18
60;WPO28;07/08/2024;19:00;Hommes, quarts de finale (2 matchs);22:00;18
60;WPO29;08/08/2024;13:00;"Femmes, match de classement
Femmes, demi-finale";16:00;18
60;WPO30;08/08/2024;18:00;"Femmes, match de classement
Femmes, demi-finale";21:00;18
60;WPO31;09/08/2024;13:00;"Hommes, match de classement
Hommes, demi-finale";16:00;18
60;WPO32;09/08/2024;18:00;"Hommes, match de classement
Hommes, demi-finale";21:00;18
60;WPO33;10/08/2024;09:00;"Femmes, match de classement
Femmes, match pour la médaille de bronze";12:00;18
60;WPO34;10/08/2024;14:00;"Femmes, match de classement
Femmes, match pour la médaille d'or
Hommes, match de classement";21:00;18
60;WPO35;11/08/2024;09:00;"Hommes, match de classement
Hommes, match pour la médaille de bronze";12:00;18
60;WPO36;11/08/2024;14:00;Hommes, match pour la médaille d'or;15:50:00;18
